time,goodput,replaced
1575006038,550,550
1575006038,284,284
1575006038,288,288
1575006038,505,505
1575006038,251,251
1575006038,247,247
1575006038,236,236
1575006038,245,245
1575006038,463,463
1575006038,466,466
1575006038,299,299
1575006038,291,291
1575006038,291,290
1575006038,303,303
1575006038,296,296
1575006038,480,480
1575006038,263,262
1575006038,248,248
1575006038,234,234
1575006038,271,271
1575006038,270,270
1575006038,305,305
1575006038,274,274
1575006038,258,258
1575006038,275,275
1575006038,249,249
1575006038,365,365
1575006038,379,379
1575006038,421,421
1575006038,350,350
1575006038,315,315
1575006038,309,309
1575006038,312,312
1575006038,268,268
1575006038,267,267
1575006038,257,257
1575006038,298,298
1575006038,294,294
1575006038,314,314
1575006038,407,407
1575006038,442,442
1575006038,427,427
1575006038,396,396
1575006038,290,290
1575006038,361,361
1575006038,598,598
1575006038,360,360
1575006038,288,288
1575006038,299,299
1575006038,288,288
1575006038,372,372
1575006038,275,275
1575006038,275,275
1575006038,259,259
1575006038,241,241
1575006038,227,227
1575006038,239,239
1575006038,250,250
1575006038,301,301
1575006038,298,298
1575006038,342,342
1575006038,257,257
1575006038,250,250
1575006038,274,274
1575006038,392,392
1575006038,350,350
1575006038,279,279
1575006038,292,292
1575006038,282,282
1575006038,255,255
1575006038,252,252
1575006038,253,253
1575006038,294,294
1575006038,249,249
1575006038,267,266
1575006038,271,271
1575006038,288,288
1575006038,570,570
1575006038,283,283
1575006038,439,439
1575006038,454,454
1575006038,371,371
1575006038,328,328
1575006038,356,356
1575006038,354,354
1575006038,398,398
1575006038,321,321
1575006038,280,280
1575006038,276,276
1575006038,276,276
1575006038,271,271
1575006038,426,426
1575006038,312,312
1575006038,285,285
1575006038,286,286
1575006038,360,360
1575006038,278,278
1575006038,292,292
1575006038,300,300
1575006038,292,292
1575006038,289,289
1575006038,289,289
1575006038,364,364
1575006038,311,311
1575006038,304,304
1575006038,298,298
1575006038,290,290
1575006038,459,459
1575006038,262,262
1575006038,269,269
1575006038,270,270
1575006038,480,480
1575006038,284,284
1575006038,287,287
1575006038,288,288
1575006038,290,290
1575006038,287,287
1575006038,285,285
1575006038,404,404
1575006038,294,294
1575006038,299,299
1575006038,292,292
1575006038,289,289
1575006038,287,287
1575006038,287,287
1575006038,291,291
1575006038,288,288
1575006038,287,287
1575006038,289,289
1575006038,288,288
1575006038,296,296
1575006038,293,293
1575006038,288,288
1575006038,287,287
1575006038,290,290
1575006038,288,288
1575006038,287,287
1575006038,290,290
1575006038,290,290
1575006038,288,288
1575006038,296,296
1575006038,291,291
1575006038,295,295
1575006038,294,294
1575006038,304,304
1575006038,297,297
1575006038,295,295
1575006038,296,296
1575006038,294,294
1575006038,301,301
1575006038,291,291
1575006038,283,283
1575006038,305,305
1575006038,304,303
1575006038,301,300
1575006038,303,302
1575006038,298,297
1575006038,299,298
1575006038,306,305
1575006038,303,302
1575006038,304,303
1575006038,298,297
1575006038,312,311
1575006038,314,313
1575006038,332,331
1575006038,330,329
1575006038,320,319
1575006038,331,330
1575006038,321,320
1575006038,309,308
1575006038,316,315
1575006038,312,311
1575006038,333,332
1575006038,332,331
1575006038,323,322
1575006038,325,324
1575006038,319,318
1575006038,309,308
1575006038,311,310
1575006038,311,310
1575006038,307,306
1575006038,325,324
1575006038,333,332
1575006038,334,333
1575006038,333,332
1575006038,335,334
1575006038,319,318
1575006038,305,304
1575006038,322,321
1575006038,339,338
1575006038,329,328
1575006038,343,342
1575006038,341,340
1575006038,327,326
1575006038,338,337
1575006038,346,345
1575006038,332,331
1575006038,314,313
1575006038,309,308
1575006038,323,322
1575006038,340,339
1575006038,331,330
1575006038,320,319
1575006038,331,330
1575006038,28388,28388
1575006038,15005,15005
1575006038,1020,1020
1575006038,1208,1208
1575006038,1176,1176
1575006038,1096,1096
1575006038,1135,1135
1575006038,1035,1035
1575006038,1121,1121
1575006038,989,989
1575006038,946,946
1575006038,938,938
1575006038,788,788
1575006038,445,445
1575006038,37,37
1575006038,14569,14569
1575006038,1022,1022
1575006038,952,952
1575006038,1097,1026
1575006038,1019,948
1575006038,1069,998
1575006038,1051,980
1575006038,984,913
1575006038,910,839
1575006038,835,764
1575006038,537,466
1575006038,111,40
1575006038,7597,7526
1575006038,1073,1002
1575006038,1066,995
1575006038,1131,1060
1575006038,1068,997
1575006038,1180,1109
1575006038,1064,993
1575006038,1019,948
1575006038,908,837
1575006038,911,840
1575006038,763,692
1575006038,531,460
1575006038,110,39
1575006038,11350,0
1575006038,5596,0
1575006038,459,0
1575006038,442,0
1575006038,396,0
1575006038,330,0
1575006038,323,0
1575006038,304,0
1575006038,305,0
1575006038,263,0
1575006038,183,0
1575006038,37,0
1575006038,211,0
1575006038,348,0
1575006038,401,0
1575006038,383,0
1575006038,360,0
1575006038,360,0
1575006038,415,0
1575006038,13783,0
