time,goodput,replaced
1575003599,3,3
1575003599,623,623
1575003599,611,611
1575003599,425,425
1575003599,313,313
1575003599,307,307
1575003599,299,299
1575003599,298,298
1575003599,294,294
1575003599,293,293
1575003599,292,292
1575003599,287,287
1575003599,286,286
1575003599,304,304
1575003599,316,316
1575003599,290,290
1575003599,271,271
1575003599,276,276
1575003599,263,263
1575003599,249,249
1575003599,388,388
1575003599,369,369
1575003599,354,354
1575003599,228,228
1575003599,216,216
1575003599,217,217
1575003599,216,216
1575003599,215,215
1575003599,215,215
1575003599,216,216
1575003599,214,214
1575003599,227,227
1575003599,231,231
1575003599,221,221
1575003599,212,212
1575003599,214,214
1575003599,234,234
1575003599,243,243
1575003599,248,248
1575003599,241,241
1575003599,251,251
1575003599,240,240
1575003599,262,262
1575003599,238,238
1575003599,249,248
1575003599,241,241
1575003599,252,252
1575003599,255,255
1575003599,256,256
1575003599,258,258
1575003599,266,266
1575003599,253,253
1575003599,245,245
1575003599,264,264
1575003599,274,274
1575003599,282,282
1575003599,328,328
1575003599,465,465
1575003599,429,429
1575003599,221,221
1575003599,194,194
1575003599,197,197
1575003599,203,203
1575003599,199,199
1575003599,189,189
1575003599,206,206
1575003599,192,192
1575003599,194,194
1575003599,199,199
1575003599,214,214
1575003599,243,243
1575003599,479,478
1575003599,466,466
1575003599,378,378
1575003599,230,230
1575003599,257,257
1575003599,253,253
1575003599,273,273
1575003599,291,291
1575003599,264,264
1575003599,265,265
1575003599,263,263
1575003599,287,287
1575003599,274,274
1575003599,448,448
1575003599,303,303
1575003599,322,322
1575003599,262,262
1575003599,338,338
1575003599,246,246
1575003599,248,248
1575003599,237,237
1575003599,251,251
1575003599,251,251
1575003599,246,246
1575003599,226,226
1575003599,224,224
1575003599,235,235
1575003599,218,218
1575003599,226,226
1575003599,218,218
1575003599,224,224
1575003599,230,230
1575003599,230,230
1575003599,229,229
1575003599,235,235
1575003599,225,225
1575003599,224,224
1575003599,217,217
1575003599,214,214
1575003599,217,217
1575003599,221,221
1575003599,222,222
1575003599,216,216
1575003599,216,216
1575003599,217,217
1575003599,216,216
1575003599,357,357
1575003599,389,389
1575003599,212,212
1575003599,215,215
1575003599,224,224
1575003599,223,223
1575003599,223,223
1575003599,222,222
1575003599,216,216
1575003599,229,229
1575003599,216,216
1575003599,214,214
1575003599,219,219
1575003599,234,234
1575003599,217,217
1575003599,215,215
1575003599,243,243
1575003599,264,264
1575003599,272,272
1575003599,244,244
1575003599,236,236
1575003599,234,234
1575003599,236,236
1575003599,222,222
1575003599,224,224
1575003599,222,222
1575003599,225,225
1575003599,224,224
1575003599,231,231
1575003599,238,238
1575003599,233,233
1575003599,248,248
1575003599,227,227
1575003599,227,227
1575003599,230,230
1575003599,225,224
1575003599,218,218
1575003599,227,227
1575003599,213,213
1575003599,223,223
1575003599,220,220
1575003599,223,223
1575003599,218,218
1575003599,215,215
1575003599,217,217
1575003599,216,216
1575003599,227,227
1575003599,223,223
1575003599,224,224
1575003599,223,223
1575003599,230,230
1575003599,232,232
1575003599,230,230
1575003599,219,219
1575003599,215,215
1575003599,216,216
1575003599,215,215
1575003599,215,215
1575003599,214,214
1575003599,215,215
1575003599,215,215
1575003599,217,217
1575003599,217,217
1575003599,216,216
1575003599,215,215
1575003599,215,215
1575003599,215,215
1575003599,219,219
1575003599,236,236
1575003599,246,246
1575003599,236,236
1575003599,239,239
1575003599,393,393
1575003599,257,257
1575003599,251,251
1575003599,254,254
1575003599,264,264
1575003599,262,262
1575003599,238,238
1575003599,252,252
1575003599,263,263
1575003599,241,241
1575003599,248,248
1575003599,255,255
1575003599,258,258
1575003599,252,252
1575003599,275,275
1575003599,297,297
1575003599,264,264
1575003599,259,259
1575003599,269,269
1575003599,260,260
1575003599,273,273
1575003599,294,294
1575003599,271,271
1575003599,268,268
1575003599,285,285
1575003599,313,312
1575003599,289,289
1575003599,280,280
1575003599,289,289
1575003599,284,284
1575003599,272,272
1575003599,282,282
1575003599,269,269
1575003599,278,278
1575003599,258,258
1575003599,261,261
1575003599,246,246
1575003599,241,241
1575003599,245,245
1575003599,260,260
1575003599,260,260
1575003599,260,260
1575003599,275,275
1575003599,285,285
1575003599,277,277
1575003599,273,273
1575003599,276,276
1575003599,281,281
1575003599,278,278
1575003599,280,280
1575003599,278,277
1575003599,271,270
1575003599,271,270
1575003599,283,282
1575003599,281,280
1575003599,281,280
1575003599,279,278
1575003599,278,277
1575003599,279,278
1575003600,5362,5362
1575003600,5226,5226
1575003600,34,34
1575003600,62,62
1575003600,63,63
1575003600,77,77
1575003600,279,279
1575003600,549,549
1575003600,755,755
1575003600,853,782
1575003600,599,599
1575003600,526,455
1575003600,277,277
1575003600,235,235
1575003600,40,40
1575003600,3533,3533
1575003600,128,128
1575003600,131,131
1575003600,128,128
1575003600,95,95
1575003600,101,101
1575003600,105,105
1575003600,92,92
1575003600,99,99
1575003600,103,103
1575003600,88,88
1575003600,82,82
1575003600,71,71
1575003600,34,34
1575003600,1993,1993
1575003600,61,61
