time,goodput,replaced
1575007940,3,3
1575007940,613,613
1575007940,320,320
1575007940,322,322
1575007940,308,308
1575007940,308,308
1575007940,307,307
1575007940,314,314
1575007940,309,309
1575007940,296,296
1575007940,307,307
1575007940,296,296
1575007940,298,298
1575007940,293,293
1575007940,281,281
1575007940,274,274
1575007940,318,318
1575007940,270,270
1575007940,360,360
1575007940,294,294
1575007940,220,220
1575007940,223,223
1575007940,271,270
1575007940,386,386
1575007940,246,246
1575007940,233,233
1575007940,326,326
1575007940,243,243
1575007940,280,280
1575007940,284,284
1575007940,310,310
1575007940,321,321
1575007940,332,332
1575007940,323,323
1575007940,287,287
1575007940,265,265
1575007940,275,274
1575007940,296,296
1575007940,298,298
1575007940,438,438
1575007940,261,261
1575007940,258,258
1575007940,254,254
1575007940,356,356
1575007940,279,279
1575007940,279,278
1575007940,277,277
1575007940,243,243
1575007940,232,232
1575007940,272,272
1575007940,454,454
1575007940,189,189
1575007940,401,401
1575007940,215,215
1575007940,221,221
1575007940,224,224
1575007940,271,271
1575007940,296,296
1575007940,277,277
1575007940,316,316
1575007940,246,246
1575007940,237,237
1575007940,232,232
1575007940,246,246
1575007940,239,239
1575007940,296,296
1575007940,237,237
1575007940,260,260
1575007940,329,329
1575007940,273,273
1575007940,319,319
1575007940,196,196
1575007940,234,234
1575007940,461,461
1575007940,223,223
1575007940,220,220
1575007940,224,224
1575007940,282,282
1575007940,229,229
1575007940,256,256
1575007940,369,369
1575007940,334,334
1575007940,270,270
1575007940,355,355
1575007940,246,246
1575007940,225,225
1575007940,242,242
1575007940,234,234
1575007940,288,288
1575007940,276,276
1575007940,258,258
1575007940,263,263
1575007940,300,300
1575007940,261,261
1575007940,295,295
1575007940,300,300
1575007940,296,296
1575007940,277,277
1575007940,254,254
1575007940,242,242
1575007940,255,255
1575007940,453,453
1575007940,234,234
1575007940,265,265
1575007940,265,265
1575007940,245,245
1575007940,243,243
1575007940,257,257
1575007940,292,292
1575007940,271,271
1575007940,261,261
1575007940,266,266
1575007940,254,254
1575007940,249,249
1575007940,384,384
1575007940,291,291
1575007940,223,223
1575007940,243,243
1575007940,245,245
1575007940,270,270
1575007940,262,262
1575007940,382,382
1575007940,250,250
1575007940,422,422
1575007940,343,343
1575007940,217,217
1575007940,347,347
1575007940,230,230
1575007940,254,254
1575007940,223,223
1575007940,221,221
1575007940,217,217
1575007940,223,223
1575007940,311,311
1575007940,424,424
1575007940,250,250
1575007940,271,271
1575007940,257,257
1575007940,254,254
1575007940,247,246
1575007940,337,337
1575007940,220,220
1575007940,277,277
1575007940,286,286
1575007940,303,302
1575007940,300,300
1575007940,275,275
1575007940,258,258
1575007940,241,241
1575007940,448,448
1575007940,221,221
1575007940,238,238
1575007940,259,259
1575007940,306,306
1575007940,318,318
1575007940,271,271
1575007940,214,214
1575007940,216,216
1575007940,216,216
1575007940,295,294
1575007940,435,435
1575007940,219,219
1575007940,218,218
1575007940,230,230
1575007940,215,215
1575007940,285,285
1575007940,236,236
1575007940,299,299
1575007940,213,213
1575007940,220,220
1575007940,221,221
1575007940,252,252
1575007940,296,296
1575007940,262,262
1575007940,233,233
1575007940,219,219
1575007940,199,199
1575007940,210,210
1575007940,201,201
1575007940,185,185
1575007940,190,190
1575007940,289,289
1575007940,204,204
1575007940,337,337
1575007940,230,230
1575007940,220,220
1575007940,213,213
1575007940,278,278
1575007940,222,222
1575007940,222,222
1575007940,219,219
1575007940,217,217
1575007940,219,219
1575007940,225,225
1575007940,222,222
1575007940,311,311
1575007940,352,352
1575007940,294,294
1575007940,222,222
1575007940,227,227
1575007940,315,315
1575007940,205,205
1575007940,218,218
1575007940,203,203
1575007940,182,182
1575007940,196,196
1575007940,212,212
1575007940,184,184
1575007940,177,177
1575007940,308,308
1575007940,236,236
1575007940,230,230
1575007940,217,217
1575007940,217,217
1575007940,219,219
1575007940,227,227
1575007940,222,222
1575007940,232,232
1575007940,344,344
1575007940,279,279
1575007940,250,250
1575007940,234,234
1575007940,259,259
1575007940,268,268
1575007940,429,429
1575007940,249,249
1575007940,236,236
1575007940,230,230
1575007940,224,224
1575007940,220,220
1575007940,217,217
1575007940,202,202
1575007940,180,180
1575007940,180,180
1575007940,184,184
1575007940,289,289
1575007940,260,260
1575007940,378,378
1575007940,15951,15951
1575007940,6939,6939
1575007940,739,739
1575007940,914,914
1575007940,857,857
1575007940,854,854
1575007940,864,864
1575007940,1011,1011
1575007940,1048,1048
1575007940,1124,1124
1575007940,671,671
1575007940,145,145
1575007940,13222,13222
1575007940,1102,1102
1575007940,1479,1479
1575007940,1770,1770
1575007940,75,75
1575007940,89,89
1575007940,41,41
1575007940,834,834
1575007940,655,655
1575007940,449,449
1575007940,97,97
1575007940,10096,10096
1575007940,977,977
1575007940,1103,1103
1575007940,1544,1544
1575007940,1211,1211
1575007940,866,866
1575007940,908,908
1575007940,769,769
1575007940,703,703
1575007940,765,765
1575007940,78,78
1575007940,11765,11765
1575007940,1160,1160
1575007940,1519,1519
1575007940,1384,1384
1575007940,1350,1350
1575007940,1129,1129
1575007940,1109,1109
1575007940,793,793
1575007940,752,752
1575007940,429,429
1575007940,87,87
1575007940,11009,11009
1575007940,1027,1027
1575007940,964,964
1575007940,843,843
1575007940,838,838
1575007940,814,814
1575007940,919,919
1575007940,909,909
1575007940,622,622
1575007940,548,548
1575007940,56,56
1575007940,11442,11442
1575007940,1072,1001
1575007940,1269,1198
1575007940,1343,1272
1575007940,1370,1299
1575007940,956,885
1575007940,1307,1236
1575007940,1009,938
1575007940,797,726
1575007940,580,509
1575007940,125,54
1575007940,10413,10342
1575007940,1070,999
1575007940,1083,1012
1575007940,1357,1286
1575007940,1382,1311
1575007940,998,927
1575007940,1164,1093
1575007940,1056,985
1575007940,1076,1005
1575007940,666,595
1575007940,118,47
1575007940,8271,8200
1575007940,1416,1345
1575007940,1416,1345
1575007940,1162,1091
1575007940,1489,1418
1575007940,1420,1349
1575007940,1684,1613
1575007940,1376,1305
1575007940,1255,1184
1575007940,120,49
1575007940,9515,9444
1575007940,1226,1155
1575007940,1260,1189
1575007940,126,55
1575007940,6901,6830
1575007940,1497,1426
1575007940,1389,1318
1575007940,1504,1433
1575007940,1820,1749
1575007940,2014,1943
1575007940,2165,2094
1575007940,1788,1717
1575007940,122,51
1575007940,7031,6960
1575007940,1651,1580
1575007940,1531,1460
1575007940,1425,1354
1575007940,1420,1349
1575007940,1087,1016
1575007940,1193,1122
1575007940,1008,937
1575007940,122,51
1575007940,5912,5841
1575007940,2016,1945
1575007940,1478,1407
1575007940,1621,1550
1575007940,1794,1723
1575007940,2036,1965
1575007940,2264,2193
1575007941,253,253
1575007941,333,332
1575007941,360,359
1575007941,273,272
1575007941,258,257
1575007941,383,382
1575007941,332,331
1575007941,337,336
1575007941,367,366
1575007941,340,339
1575007941,328,327
1575007941,416,415
1575007941,271,270
1575007941,247,246
1575007941,230,229
1575007941,221,220
1575007941,220,219
1575007941,216,215
1575007941,225,224
1575007941,237,236
1575007941,265,264
1575007941,253,252
1575007941,329,328
1575007941,228,227
1575007941,241,240
1575007941,251,250
1575007941,227,226
1575007941,230,229
1575007941,228,227
1575007941,233,232
1575007941,245,244
1575007941,339,338
1575007941,278,277
1575007941,274,273
1575007941,318,317
1575007941,280,279
1575007941,409,408
1575007941,238,237
1575007941,433,432
1575007941,219,218
1575007941,230,229
1575007941,238,237
1575007941,239,238
1575007941,246,245
1575007941,267,266
1575007941,305,304
1575007941,423,422
1575007941,290,289
1575007941,310,309
1575007941,368,367
1575007941,303,302
1575007941,300,299
1575007941,374,373
1575007941,345,344
1575007941,263,262
1575007941,242,241
1575007941,244,243
1575007941,305,304
1575007941,426,425
1575007941,259,258
1575007941,243,242
1575007941,275,274
1575007941,273,272
1575007941,413,412
1575007941,268,267
1575007941,266,265
1575007941,341,340
1575007941,226,225
1575007941,220,219
1575007941,235,234
1575007941,255,254
1575007941,380,379
1575007941,394,393
1575007941,250,249
1575007941,233,232
1575007941,233,232
1575007941,248,247
1575007941,250,249
1575007941,269,268
1575007941,275,274
1575007941,276,275
1575007941,268,267
1575007941,275,274
1575007941,278,277
1575007941,298,297
1575007941,299,298
1575007941,299,298
1575007941,275,274
1575007941,266,265
1575007941,277,276
1575007941,278,277
1575007941,281,280
1575007941,287,286
1575007941,479,478
1575007941,246,245
1575007941,247,246
1575007941,248,247
1575007941,241,240
1575007941,224,223
1575007941,224,223
1575007941,226,225
1575007941,223,222
1575007941,238,237
1575007941,252,251
1575007941,252,251
1575007941,279,278
1575007941,289,288
1575007941,291,290
1575007941,279,278
1575007941,265,264
1575007941,282,281
1575007941,424,423
1575007941,260,259
1575007941,246,245
1575007941,242,241
1575007941,282,281
1575007941,280,279
1575007941,280,279
1575007941,295,294
1575007941,285,284
1575007941,546,545
1575007941,242,241
1575007941,242,241
1575007941,254,253
1575007941,278,277
1575007941,295,294
1575007941,297,296
1575007941,307,306
1575007941,318,317
1575007941,313,312
1575007941,318,317
1575007941,311,310
1575007941,321,320
1575007941,317,316
1575007941,523,522
1575007941,264,263
1575007941,251,250
1575007941,281,280
1575007941,296,295
1575007941,288,287
1575007941,277,276
1575007941,281,280
1575007941,249,248
1575007941,264,263
1575007941,280,279
1575007941,286,285
1575007941,277,276
1575007941,629,628
1575007941,267,266
1575007941,250,249
1575007941,232,231
1575007941,223,222
1575007941,236,235
1575007941,222,221
1575007941,218,217
1575007941,221,220
1575007941,217,216
1575007941,218,217
1575007941,221,220
1575007941,224,223
1575007941,221,220
1575007941,228,227
1575007941,223,222
1575007941,220,219
1575007941,251,250
1575007941,276,275
1575007941,274,273
1575007941,276,275
1575007941,318,317
1575007941,281,280
1575007941,308,307
1575007941,300,299
1575007941,286,285
1575007941,301,300
1575007941,359,358
1575007941,473,472
1575007941,250,249
1575007941,240,239
1575007941,229,228
1575007941,225,224
1575007941,271,270
1575007941,242,241
1575007941,238,237
1575007941,226,225
1575007941,218,217
1575007941,407,406
1575007941,273,272
1575007941,292,291
1575007941,290,289
1575007941,287,286
1575007941,260,259
1575007941,291,290
1575007941,282,281
1575007941,257,256
1575007941,244,243
1575007941,263,262
1575007941,244,243
1575007941,236,235
1575007941,328,327
1575007941,273,272
1575007941,291,290
1575007941,286,285
1575007941,369,368
1575007941,290,289
1575007941,234,233
1575007941,286,285
1575007941,293,292
1575007941,268,267
1575007941,250,249
1575007941,265,264
1575007941,279,278
1575007941,282,281
1575007941,290,289
1575007941,305,304
1575007941,292,291
1575007941,267,266
1575007941,350,349
1575007941,235,234
1575007941,224,223
1575007941,246,245
1575007941,237,236
1575007941,219,218
1575007941,270,269
1575007941,224,223
1575007941,267,266
1575007941,340,339
1575007941,328,327
1575007941,291,290
1575007942,2110,2039
1575007942,1894,1823
1575007942,138,67
1575007942,11519,11448
1575007942,7779,7708
1575007942,1781,1710
1575007942,1252,1181
1575007942,216,145
1575007942,6297,6226
1575007942,1600,1529
1575007942,2184,2113
1575007942,144,73
1575007942,7971,7900
1575007942,3871,3800
1575007942,2556,2485
1575007942,220,149
1575007942,20763,20692
1575007942,974,903
1575007942,723,652
1575007942,730,659
1575007942,842,771
1575007942,612,541
1575007942,564,493
1575007942,698,627
1575007942,813,742
1575007942,535,464
1575007942,182,111
1575007942,9190,9119
1575007942,1227,1156
1575007942,828,757
1575007942,866,795
1575007942,889,818
1575007942,1080,1009
1575007942,906,835
1575007942,752,681
1575007942,676,605
1575007942,705,634
1575007942,130,59
1575007942,11364,11293
1575007942,1006,935
1575007942,1270,1199
1575007942,921,850
1575007942,946,875
1575007942,924,853
1575007942,1190,1119
1575007942,863,792
1575007942,818,747
1575007942,714,643
1575007942,133,62
1575007942,10631,10560
1575007942,932,861
1575007942,1102,1031
1575007942,1284,1213
1575007942,869,798
1575007942,1189,1118
1575007942,1192,1121
1575007942,1399,1328
1575007942,860,789
1575007942,1027,956
1575007942,117,46
1575007942,11689,11618
1575007942,1018,947
1575007942,1150,1079
1575007942,1086,1015
1575007942,1047,976
1575007942,807,736
1575007942,913,842
1575007942,816,745
1575007942,871,800
1575007942,570,499
1575007942,115,44
1575007942,8486,8415
1575007942,907,836
1575007942,718,647
1575007942,778,707
1575007942,960,889
1575007942,1215,1144
1575007942,858,787
1575007942,925,854
1575007942,910,839
1575007942,911,840
1575007942,110,39
1575007942,8721,8650
1575007942,967,896
1575007942,1167,1096
1575007942,1061,990
1575007942,1276,1205
1575007942,1338,1267
1575007942,1699,1628
1575007942,1127,1056
1575007942,1287,1216
1575007942,1183,1112
1575007942,115,44
1575007942,7684,7613
1575007943,1111,1040
1575007943,1082,1011
1575007943,1202,1131
1575007943,833,762
1575007943,918,847
1575007943,1257,1186
1575007943,1006,935
1575007943,1080,1009
1575007943,1179,1108
1575007943,122,51
1575007943,6303,6232
1575007943,1289,1218
1575007943,1101,1030
1575007943,1443,1372
1575007943,1080,1009
1575007943,1081,1010
1575007943,1122,1051
1575007943,1170,1099
1575007943,871,800
1575007943,807,736
1575007943,111,40
1575007943,2604,2533
1575007943,704,633
1575007943,867,796
1575007943,921,850
1575007943,926,855
1575007943,849,778
1575007943,754,683
1575007943,107,36
1575007943,28405,28334
1575007943,3559,3488
1575007943,957,886
1575007943,928,857
1575007943,971,900
1575007943,947,876
1575007943,960,889
1575007943,907,836
1575007943,1087,1016
1575007943,930,859
1575007943,761,690
1575007943,194,123
1575007943,11281,11210
1575007943,1089,1018
1575007943,1120,1049
1575007943,1172,1101
1575007943,1234,1163
1575007943,1045,974
