time,goodput,replaced
1575006851,550,550
1575006851,284,284
1575006851,288,288
1575006851,505,505
1575006851,251,251
1575006851,247,247
1575006851,236,236
1575006851,245,245
1575006851,463,463
1575006851,466,466
1575006851,299,299
1575006851,291,291
1575006851,291,290
1575006851,303,303
1575006851,296,296
1575006851,480,480
1575006851,263,262
1575006851,248,248
1575006851,234,234
1575006851,271,271
1575006851,270,270
1575006851,305,305
1575006851,274,274
1575006851,258,258
1575006851,275,275
1575006851,249,249
1575006851,365,365
1575006851,379,379
1575006851,421,421
1575006851,350,350
1575006851,315,315
1575006851,309,309
1575006851,312,312
1575006851,268,268
1575006851,267,267
1575006851,257,257
1575006851,298,298
1575006851,294,294
1575006851,314,314
1575006851,407,407
1575006851,442,442
1575006851,427,427
1575006851,396,396
1575006851,290,290
1575006851,361,361
1575006851,598,598
1575006851,360,360
1575006851,288,288
1575006851,299,299
1575006851,288,288
1575006851,372,372
1575006851,275,275
1575006851,275,275
1575006851,259,259
1575006851,241,241
1575006851,227,227
1575006851,239,239
1575006851,250,250
1575006851,301,301
1575006851,298,298
1575006851,342,342
1575006851,257,257
1575006851,250,250
1575006851,274,274
1575006851,392,392
1575006851,350,350
1575006851,279,279
1575006851,292,292
1575006851,282,282
1575006851,255,255
1575006851,252,252
1575006851,253,253
1575006851,294,294
1575006851,249,249
1575006851,267,266
1575006851,271,271
1575006851,288,288
1575006851,570,570
1575006851,283,283
1575006851,439,439
1575006851,454,454
1575006851,371,371
1575006851,328,328
1575006851,356,356
1575006851,354,354
1575006851,398,398
1575006851,321,321
1575006851,280,280
1575006851,276,276
1575006851,276,276
1575006851,271,271
1575006851,426,426
1575006851,312,312
1575006851,285,285
1575006851,286,286
1575006851,360,360
1575006851,278,278
1575006851,292,292
1575006851,300,300
1575006851,292,292
1575006851,289,289
1575006851,289,289
1575006851,364,364
1575006851,311,311
1575006851,304,304
1575006851,298,298
1575006851,290,290
1575006851,459,459
1575006851,262,262
1575006851,269,269
1575006851,270,270
1575006851,480,480
1575006851,284,284
1575006851,287,287
1575006851,288,288
1575006851,290,290
1575006851,287,287
1575006851,285,285
1575006851,404,404
1575006851,294,294
1575006851,299,299
1575006851,292,292
1575006851,289,289
1575006851,287,287
1575006851,287,287
1575006851,291,291
1575006851,288,288
1575006851,287,287
1575006851,289,289
1575006851,288,288
1575006851,296,296
1575006851,293,293
1575006851,288,288
1575006851,287,287
1575006851,290,290
1575006851,288,288
1575006851,287,287
1575006851,290,290
1575006851,290,290
1575006851,288,288
1575006851,296,296
1575006851,291,291
1575006851,295,295
1575006851,294,294
1575006851,304,304
1575006851,297,297
1575006851,295,295
1575006851,296,296
1575006851,294,294
1575006851,301,301
1575006851,291,291
1575006851,283,283
1575006851,305,305
1575006851,304,303
1575006851,301,300
1575006851,303,302
1575006851,298,297
1575006851,299,298
1575006851,306,305
1575006851,303,302
1575006851,304,303
1575006851,298,297
1575006851,312,311
1575006851,314,313
1575006851,332,331
1575006851,330,329
1575006851,320,319
1575006851,331,330
1575006851,321,320
1575006851,309,308
1575006851,316,315
1575006851,312,311
1575006851,333,332
1575006851,332,331
1575006851,323,322
1575006851,325,324
1575006851,319,318
1575006851,309,308
1575006851,311,310
1575006851,311,310
1575006851,307,306
1575006851,325,324
1575006851,333,332
1575006851,334,333
1575006851,333,332
1575006851,335,334
1575006851,319,318
1575006851,305,304
1575006851,322,321
1575006851,339,338
1575006851,329,328
1575006851,343,342
1575006851,341,340
1575006851,327,326
1575006851,338,337
1575006851,346,345
1575006851,332,331
1575006851,314,313
1575006851,309,308
1575006851,323,322
1575006851,340,339
1575006851,331,330
1575006851,320,319
1575006851,331,330
1575006851,28388,28388
1575006851,15005,15005
1575006851,1020,1020
1575006851,1208,1208
1575006851,1176,1176
1575006851,1096,1096
1575006851,1135,1135
1575006851,1035,1035
1575006851,1121,1121
1575006851,989,989
1575006851,946,946
1575006851,938,938
1575006851,788,788
1575006851,445,445
1575006851,37,37
1575006851,14569,14569
1575006851,1022,1022
1575006852,952,952
1575006852,1097,1026
1575006852,1019,948
1575006852,1069,998
1575006852,1051,980
1575006852,984,913
1575006852,910,839
1575006852,835,764
1575006852,537,466
1575006852,111,40
1575006852,7597,7526
1575006852,1073,1002
1575006852,1066,995
1575006852,1131,1060
1575006852,1068,997
1575006852,1180,1109
1575006852,1064,993
1575006852,1019,948
1575006852,908,837
1575006852,911,840
1575006852,763,692
1575006852,531,460
1575006852,110,39
1575006852,11350,0
1575006852,5596,0
1575006852,459,0
1575006852,442,0
1575006852,396,0
1575006852,330,0
1575006852,323,0
1575006852,304,0
1575006852,305,0
1575006852,263,0
1575006852,183,0
1575006852,37,0
1575006852,211,0
1575006852,348,0
1575006852,401,0
1575006852,383,0
1575006852,360,0
1575006852,360,0
1575006852,415,0
1575006852,13783,0
1575006852,9839,0
1575006852,751,0
1575006852,847,0
1575006852,919,0
1575006852,910,0
1575006852,859,0
1575006852,991,0
1575006852,916,0
1575006852,893,0
1575006852,786,0
1575006852,709,0
1575006852,544,0
1575006852,407,0
1575006852,43,0
1575006852,4793,0
1575006852,226,0
1575006852,370,0
1575006852,415,0
1575006852,489,0
1575006852,613,0
