time,goodput,replaced
1575009836,3,3
1575009836,627,627
1575009836,480,480
1575009836,443,443
1575009836,302,302
1575009836,306,306
1575009836,306,306
1575009836,303,303
1575009836,307,306
1575009836,306,305
1575009836,305,304
1575009836,302,301
1575009836,301,300
1575009836,303,302
1575009836,298,297
1575009836,297,296
1575009836,300,299
1575009836,304,303
1575009836,324,323
1575009836,330,329
1575009836,368,367
1575009836,431,430
1575009836,312,311
1575009836,341,340
1575009836,307,306
1575009836,384,383
1575009836,304,303
1575009836,338,337
1575009836,434,433
1575009836,360,359
1575009836,311,310
1575009836,326,325
1575009836,444,443
1575009836,324,323
1575009836,320,319
1575009836,315,314
1575009836,305,304
1575009836,295,294
1575009836,293,292
1575009836,288,287
1575009836,293,292
1575009836,296,295
1575009836,407,406
1575009836,291,290
1575009836,310,309
1575009836,311,310
1575009836,353,352
1575009836,467,466
1575009836,434,433
1575009836,408,407
1575009836,349,348
1575009836,413,412
1575009836,291,290
1575009836,306,305
1575009836,497,496
1575009836,276,275
1575009836,298,297
1575009836,395,394
1575009836,426,425
1575009836,306,305
1575009836,304,303
1575009836,367,366
1575009836,296,295
1575009836,294,293
1575009836,293,292
1575009836,303,302
1575009836,303,302
1575009836,305,304
1575009836,456,455
1575009836,396,395
1575009836,360,359
1575009836,291,290
1575009836,285,284
1575009836,285,284
1575009836,284,283
1575009836,288,287
1575009836,297,296
1575009836,298,297
1575009836,300,299
1575009836,295,294
1575009836,407,406
1575009836,296,295
1575009836,406,405
1575009836,294,293
1575009836,291,290
1575009836,427,426
1575009836,290,289
1575009836,291,290
1575009836,391,390
1575009836,284,283
1575009836,286,285
1575009836,370,369
1575009836,403,402
1575009836,322,321
1575009836,396,395
1575009836,286,285
1575009836,296,295
1575009836,296,295
1575009836,293,292
1575009836,288,287
1575009836,301,300
1575009836,302,301
1575009836,431,430
1575009836,307,306
1575009836,307,306
1575009836,307,306
1575009836,306,305
1575009836,296,295
1575009836,292,291
1575009836,293,292
1575009836,285,284
1575009836,285,284
1575009836,309,308
1575009836,318,317
1575009836,309,308
1575009836,424,423
1575009836,367,366
1575009836,396,395
1575009836,298,297
1575009836,313,312
1575009836,319,318
1575009836,308,307
1575009836,311,310
1575009836,287,286
1575009836,286,285
1575009836,306,305
1575009836,324,323
1575009836,408,407
1575009836,391,390
1575009836,292,291
1575009836,295,294
1575009836,405,404
1575009836,311,310
1575009836,288,287
1575009836,286,285
1575009836,296,295
1575009836,293,292
1575009836,333,332
1575009836,296,295
1575009836,290,289
1575009836,295,294
1575009836,290,289
1575009836,301,300
1575009836,297,296
1575009836,304,303
1575009836,303,302
1575009836,336,335
1575009836,324,323
1575009836,390,389
1575009836,489,488
1575009836,303,302
1575009836,302,301
1575009836,286,285
1575009836,289,288
1575009836,349,348
1575009836,390,389
1575009836,297,296
1575009836,298,297
1575009836,431,430
1575009836,295,294
1575009836,292,291
1575009836,292,291
1575009836,289,288
1575009836,399,398
1575009836,287,286
1575009836,286,285
1575009836,288,287
1575009836,298,297
1575009836,300,299
1575009836,296,295
1575009836,287,286
1575009836,289,288
1575009836,288,287
1575009836,290,289
1575009836,294,293
1575009836,289,288
1575009836,284,283
1575009836,304,303
1575009836,308,307
1575009836,399,398
1575009836,288,287
1575009836,285,284
1575009836,293,292
1575009836,294,293
1575009836,404,403
1575009836,287,286
1575009836,504,503
1575009836,287,286
1575009836,294,293
1575009836,277,276
1575009836,288,287
1575009836,274,273
1575009836,299,298
1575009836,291,290
1575009836,294,293
1575009836,287,286
1575009836,286,285
1575009836,287,286
1575009836,4513,4513
1575009836,1620,1620
1575009836,88,88
1575009836,145,145
1575009836,150,150
1575009836,157,157
1575009836,118,118
1575009836,119,119
1575009836,102,102
1575009836,82,82
1575009836,48,48
1575009836,35,35
1575009836,26,26
1575009836,4569,4569
1575009836,89,89
1575009836,119,119
1575009836,189,189
1575009836,189,189
1575009836,210,210
1575009836,168,168
1575009836,195,195
1575009836,199,199
1575009836,202,202
1575009836,201,201
1575009836,187,187
1575009836,211,211
1575009836,30,30
1575009836,4333,4333
1575009836,2395,2395
1575009836,3070,3070
1575009836,3182,3182
1575009836,3016,3016
1575009836,2395,2395
1575009836,35,35
1575009836,43,43
1575009836,273,273
1575009836,309,309
1575009836,34,34
1575009836,1840,1840
1575009836,572,572
1575009836,573,573
1575009836,503,503
1575009836,403,403
1575009836,416,416
1575009836,442,371
1575009836,314,314
1575009836,318,318
1575009836,269,269
1575009836,263,263
1575009836,136,136
1575009836,33,33
1575009836,1264,1264
1575009836,157,157
1575009836,144,144
1575009836,123,123
1575009836,135,135
1575009836,158,158
1575009836,148,148
1575009836,159,159
1575009836,170,170
1575009836,178,178
1575009836,194,194
1575009836,184,184
1575009836,35,35
1575009836,2558,2558
1575009836,305,305
1575009836,286,286
1575009836,278,278
1575009836,357,357
1575009836,257,257
1575009836,287,287
1575009836,316,316
1575009836,316,316
1575009836,387,387
1575009836,386,386
1575009836,329,329
1575009836,30,30
1575009836,2817,2817
1575009836,609,609
1575009836,677,677
1575009836,683,683
1575009836,636,636
1575009836,647,647
1575009836,532,532
1575009836,674,674
1575009836,555,555
1575009836,453,453
1575009836,565,565
1575009836,295,295
1575009836,38,38
1575009836,3311,3311
1575009836,472,472
1575009836,551,551
1575009836,465,465
1575009836,425,425
1575009836,341,341
