81
86
86
86
86
86
86
83
83
86
86
86
86
83
86
83
86
83
83
83
83
83
83
83
83
83
83
83
83
83
83
75
75
75
75
75
75
75
75
75
75
75
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
86
83
86
83
83
83
83
83
83
83
83
83
83
83
86
86
86
86
86
86
83
83
83
83
83
83
83
86
86
86
86
86
86
83
83
83
83
83
83
86
86
86
86
86
86
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
86
86
86
83
86
86
83
83
83
86
86
83
86
86
75
75
75
75
75
75
75
75
75
75
75
83
83
86
86
86
76
76
83
83
83
83
83
81
83
86
86
83
83
83
83
86
83
83
86
86
86
86
83
86
86
83
86
83
83
86
86
83
86
86
83
83
83
86
86
83
83
81
86
83
83
76
76
76
83
83
86
83
83
83
83
83
83
83
83
83
86
83
83
83
86
83
86
83
86
83
76
76
76
83
76
76
76
76
76
83
83
83
81
81
76
76
76
83
80
80
80
80
80
76
76
76
83
76
76
76
83
80
80
80
80
83
83
76
76
76
83
76
76
76
83
76
76
83
76
76
76
83
76
76
76
83
86
86
86
81
86
86
86
86
83
86
86
86
86
83
83
80
80
80
80
80
83
83
83
83
83
83
83
83
86
83
83
86
83
76
76
76
83
83
86
81
81
86
83
83
76
76
76
83
83
83
83
83
83
83
83
83
83
83
86
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
76
76
76
83
83
76
76
76
83
80
80
80
80
80
76
76
76
83
76
76
76
83
80
80
80
80
80
83
83
83
83
83
83
83
83
83
83
86
86
83
83
86
83
83
83
76
76
76
83
76
76
76
83
76
76
76
83
76
76
76
76
83
83
76
76
76
86
83
76
76
83
76
76
83
83
76
76
76
76
76
83
76
76
83
76
76
76
83
76
76
76
86
76
76
76
83
80
80
80
80
80
83
83
83
83
86
83
83
83
83
86
83
83
86
83
83
83
76
76
76
76
83
76
76
83
76
76
83
80
80
80
80
80
83
83
76
76
76
