142895
140968
151396
154087
144885
159037
147416
153226
168551
160326
142268
167788
151642
146034
145766
153688
145047
136432
186039
136111
120816
121118
136974
120534
69572
75024
112319
75098
73752
114512
128025
176257
124493
172285
153073
146001
224271
154235
192544
151981
73469
71469
72364
68770
76880
69369
70127
79868
67369
70726
74212
73850
63826
66519
66688
64217
72609
72727
68521
69709
179289
165592
162658
143438
164670
133558
134499
144610
148638
139969
137986
155960
99649
127734
132351
133443
164477
133938
155001
137393
152879
120724
144260
131450
112846
96479
110604
136706
123948
116072
114833
143787
144569
146443
120309
107598
95434
140040
124234
146407
